,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2216,Church and Wellesley,43.66659164428711,-79.38130187988281,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
2217,Church and Wellesley,43.66659164428711,-79.38130187988281,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
2218,Church and Wellesley,43.66659164428711,-79.38130187988281,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
2219,Church and Wellesley,43.66659164428711,-79.38130187988281,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
2220,Church and Wellesley,43.66659164428711,-79.38130187988281,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
2221,Church and Wellesley,43.66659164428711,-79.38130187988281,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
2222,Church and Wellesley,43.66659164428711,-79.38130187988281,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
2223,Church and Wellesley,43.66659164428711,-79.38130187988281,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
2224,Church and Wellesley,43.66659164428711,-79.38130187988281,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
2225,Church and Wellesley,43.66659164428711,-79.38130187988281,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
2226,Church and Wellesley,43.66659164428711,-79.38130187988281,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
2227,Church and Wellesley,43.66659164428711,-79.38130187988281,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
2228,Church and Wellesley,43.66659164428711,-79.38130187988281,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
2229,Church and Wellesley,43.66659164428711,-79.38130187988281,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
2230,Church and Wellesley,43.66659164428711,-79.38130187988281,Como En Casa,43.66516,-79.384796,Mexican Restaurant
2231,Church and Wellesley,43.66659164428711,-79.38130187988281,Riddle Room,43.665881092438454,-79.38493615023397,General Entertainment
2232,Church and Wellesley,43.66659164428711,-79.38130187988281,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
2233,Church and Wellesley,43.66659164428711,-79.38130187988281,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
2234,Church and Wellesley,43.66659164428711,-79.38130187988281,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
2235,Church and Wellesley,43.66659164428711,-79.38130187988281,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
2236,Church and Wellesley,43.66659164428711,-79.38130187988281,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
2237,Church and Wellesley,43.66659164428711,-79.38130187988281,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
2238,Church and Wellesley,43.66659164428711,-79.38130187988281,T-Swirl Crepe,43.663452,-79.384125,Creperie
2239,Church and Wellesley,43.66659164428711,-79.38130187988281,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
2240,Church and Wellesley,43.66659164428711,-79.38130187988281,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
2241,Church and Wellesley,43.66659164428711,-79.38130187988281,Wish,43.66875926600152,-79.38569365317709,Restaurant
2242,Church and Wellesley,43.66659164428711,-79.38130187988281,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
2243,Church and Wellesley,43.66659164428711,-79.38130187988281,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
2244,Church and Wellesley,43.66659164428711,-79.38130187988281,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
2245,Church and Wellesley,43.66659164428711,-79.38130187988281,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
2246,Church and Wellesley,43.66659164428711,-79.38130187988281,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
2247,Church and Wellesley,43.66659164428711,-79.38130187988281,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
2248,Church and Wellesley,43.66659164428711,-79.38130187988281,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
2249,Church and Wellesley,43.66659164428711,-79.38130187988281,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
2250,Church and Wellesley,43.66659164428711,-79.38130187988281,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
2251,Church and Wellesley,43.66659164428711,-79.38130187988281,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
2252,Church and Wellesley,43.66659164428711,-79.38130187988281,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
2253,Church and Wellesley,43.66659164428711,-79.38130187988281,Onnki Donburi,43.669757426551236,-79.3845741987884,Japanese Restaurant
2254,Church and Wellesley,43.66659164428711,-79.38130187988281,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
2255,Church and Wellesley,43.66659164428711,-79.38130187988281,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
2256,Church and Wellesley,43.66659164428711,-79.38130187988281,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
2257,Church and Wellesley,43.66659164428711,-79.38130187988281,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
2258,Church and Wellesley,43.66659164428711,-79.38130187988281,Church Street Garage,43.664710240695925,-79.3803316033599,Gay Bar
2259,Church and Wellesley,43.66659164428711,-79.38130187988281,Flock,43.67060431837822,-79.38324615997315,Salad Place
2260,Church and Wellesley,43.66659164428711,-79.38130187988281,O. Noir,43.66914465420568,-79.38250465821741,Restaurant
2261,Church and Wellesley,43.66659164428711,-79.38130187988281,Constantine,43.668772727073986,-79.38528710685651,Mediterranean Restaurant
2262,Church and Wellesley,43.66659164428711,-79.38130187988281,Sushi Shop,43.670694,-79.382508,Restaurant
2263,Church and Wellesley,43.66659164428711,-79.38130187988281,Kokoni Izakaya,43.664181433817156,-79.38025833040214,Japanese Restaurant
2264,Church and Wellesley,43.66659164428711,-79.38130187988281,Town Inn Suites,43.66905597213064,-79.38257311903673,Hotel
2265,Church and Wellesley,43.66659164428711,-79.38130187988281,Bishop and Belcher,43.67009573008565,-79.38235405899651,Pub
2266,Church and Wellesley,43.66659164428711,-79.38130187988281,The Drink,43.66416675815651,-79.3801489917456,Coffee Shop
2267,Church and Wellesley,43.66659164428711,-79.38130187988281,Croissant Tree,43.66957516951418,-79.3823307429487,Coffee Shop
2268,Church and Wellesley,43.66659164428711,-79.38130187988281,Flash,43.66431873076484,-79.38019013536531,Strip Club
2269,Church and Wellesley,43.66659164428711,-79.38130187988281,A&W,43.66641495866356,-79.37823495735253,Fast Food Restaurant
2270,Church and Wellesley,43.66659164428711,-79.38130187988281,Alexander Wood Statue,43.66370219409484,-79.38030123823394,Sculpture Garden
2271,Church and Wellesley,43.66659164428711,-79.38130187988281,Asahi Sushi,43.66987385309732,-79.38294265075162,Sushi Restaurant
2272,Church and Wellesley,43.66659164428711,-79.38130187988281,Noah's Natural Foods,43.66853209575393,-79.38588463120627,Food & Drink Shop
2273,Church and Wellesley,43.66659164428711,-79.38130187988281,Rabba Fine Foods,43.666502162813124,-79.37609152323141,Grocery Store
2274,Church and Wellesley,43.66659164428711,-79.38130187988281,Tim Hortons,43.67099329111639,-79.38252121210098,Coffee Shop
2275,Church and Wellesley,43.66659164428711,-79.38130187988281,Starbucks,43.670678,-79.382457,Coffee Shop
2276,Church and Wellesley,43.66659164428711,-79.38130187988281,Tim Hortons,43.66991265298555,-79.37933743000025,Coffee Shop
2277,Church and Wellesley,43.66659164428711,-79.38130187988281,Rogers Radio Cafe (2nd Floor),43.669859333820504,-79.37963266314692,Café
2278,Church and Wellesley,43.66659164428711,-79.38130187988281,Subway,43.66681400778445,-79.37630006953577,Sandwich Place
2279,Church and Wellesley,43.66659164428711,-79.38130187988281,Rogers Gym,43.67039022999334,-79.3800103502179,Gym
2280,Church and Wellesley,43.66659164428711,-79.38130187988281,Sherbourne & Wellesley,43.66654898229452,-79.37524470884715,Intersection
2281,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
2282,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
2283,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
2284,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
2285,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
2286,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Byblos Toronto,43.647615054171766,-79.3883810317138,Mediterranean Restaurant
2287,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Pai,43.64792310735613,-79.38857932631602,Thai Restaurant
2288,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2289,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
2290,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
2291,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
2292,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
2293,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Copacabana Grilled Brazilian,43.64833259480477,-79.3881514766071,Brazilian Restaurant
2294,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Royal Alexandra Theatre,43.647255,-79.38753,Theater
2295,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,JaBistro,43.64968685893743,-79.38809001547467,Sushi Restaurant
2296,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Starbucks,43.646731,-79.383951,Coffee Shop
2297,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
2298,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Maman,43.64830873804684,-79.38225333898805,Café
2299,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Canadian Opera Company,43.6506601893789,-79.38624169559013,Opera House
2300,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
2301,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Hilton,43.6499459,-79.385479,Hotel
2302,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
2303,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
2304,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Canoe,43.647452066183476,-79.38132001815676,Restaurant
2305,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Princess Of Wales Theatre,43.64654315405365,-79.38910030187289,Theater
2306,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Daily Press Juicery,43.65038785952372,-79.38879174332155,Juice Bar
2307,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
2308,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
2309,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Civello Salon & Spa,43.6500197743058,-79.38940017059696,Salon / Barbershop
2310,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
2311,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
2312,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Ruth's Chris Steak House,43.6499174,-79.3857238,Steakhouse
2313,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,The Ritz-Carlton,43.645330157595886,-79.38708901405334,Hotel
2314,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
2315,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,HotBlack Coffee,43.65036434800487,-79.38866907575726,Coffee Shop
2316,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,TOCA,43.64543117726125,-79.38705858895491,Italian Restaurant
2317,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
2318,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,The Rex Hotel Jazz & Blues Bar,43.65050475544005,-79.38857723389897,Jazz Club
2319,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
2320,"Business reply mail Processing Centre, South Central Letter Processing Plant Toronto",43.64868927001953,-79.38543701171875,Spa My Blend by Clarins,43.645359,-79.387128,Spa
